time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
946688865.37408972,0.06207107,4993,0.01284234,0.00000000,0,0.00000211,2990,3616,1591,0.00000000
946688865.47312272,0.08239875,4932,0.01902096,0.00000000,0,0.00000218,3616,3813,971,0.00675002
946688865.57313406,0.05420086,4961,0.00737379,0.00000000,0,0.00000192,3587,4017,798,0.00143536
946688865.67325580,0.05058320,4977,0.00669421,0.00000000,0,0.00000160,4017,4178,702,0.00123059
946688865.77314556,0.05730630,4891,0.00583962,0.00000000,0,0.00000218,4178,4406,616,0.00722656
946688865.87306178,0.07302576,5020,0.00505491,0.00000000,0,0.00000176,4406,4690,627,0.00050538
946688865.97319520,0.05756454,4887,0.00703085,0.00000000,0,0.00000179,4690,4789,569,0.00147258
946688866.07338524,0.05879299,5065,0.00574637,0.00000000,0,0.00000189,4789,4891,509,0.00063392
946688866.17319822,0.06646141,4886,0.00534336,0.00000000,0,0.00000211,4891,5160,433,0.00052090
946688866.27335286,0.05286470,4922,0.00453990,0.00000000,0,0.00000189,4765,4837,342,0.00053040
946688866.37514126,0.04840624,4998,0.00254333,0.00000000,0,0.00000179,4837,5084,343,0.00045453
946688866.47315300,0.06438202,4887,0.00339501,0.00000000,0,0.00000192,5084,5331,384,0.00073034
946688866.57315946,0.04835491,5037,0.00746698,0.00000000,0,0.00000182,5331,5417,355,0.00060960
946688866.67315257,0.05242349,4895,0.00234486,0.00000000,0,0.00000166,4792,5087,339,0.00053517
946688866.77326989,0.03892672,5010,0.00217069,0.00000000,0,0.00000179,5087,5321,293,0.00046675
946688866.87325764,0.06010013,4899,0.00250208,0.00000000,0,0.00000189,5321,5537,329,0.00049258
946688866.97218657,0.04393776,5014,0.00236656,0.00000000,0,0.00000170,5537,5686,268,0.00051094
946688867.07304060,0.06711616,4985,0.00246070,0.00000000,0,0.00000208,5686,5845,290,0.00050042
946688867.17320144,0.05418000,4875,0.00264563,0.00000000,0,0.00000186,5845,6005,289,0.00046230
946688867.27315688,0.05245549,5045,0.00305302,0.00000000,0,0.00000182,6005,6111,259,0.00056454
946688867.37325811,0.05073773,4964,0.00253539,0.00000000,0,0.00000275,6111,6175,269,0.00047360
946688867.47317564,0.06456176,5025,0.00254845,0.00000000,0,0.00000211,6175,6183,234,0.00045181
946688867.57313287,0.06338310,4990,0.00231686,0.00000000,0,0.00000211,6183,6174,210,0.00048074
946688867.67215896,0.06388467,4854,0.00208038,0.00000000,0,0.00000186,6174,6246,213,0.00047565
946688867.77216625,0.04913853,5136,0.00285338,0.00000000,0,0.00000160,6246,6349,215,0.00053520
946688867.87315559,0.06697891,4914,0.00190867,0.00000000,0,0.00000182,6349,6411,193,0.00056896
946688867.97320306,0.05284726,4981,0.00181459,0.00000000,0,0.00000176,6411,6523,200,0.00054784
946688868.07326961,0.05092970,4965,0.00274886,0.00000000,0,0.00000170,6523,6491,179,0.00055341
946688868.17303658,0.06232880,4914,0.00287574,0.00000000,0,0.00000186,6491,6492,180,0.00059706
946688868.27163470,0.05042454,4896,0.00164086,0.00000000,0,0.00000189,6492,6508,148,0.00046579
946688868.37631381,0.05732966,5074,0.00154666,0.00000000,0,0.00000250,6508,6625,179,0.00527392
946688868.47316849,0.06922333,5010,0.00407421,0.00000000,0,0.00000227,6625,6628,177,0.00053754
946688868.57313967,0.08147859,4885,0.00304858,0.00000000,0,0.00000205,6628,6611,167,0.00045648
946688868.67223847,0.06901283,4992,0.00261152,0.00000000,0,0.00000208,6611,6674,181,0.00051440
946688868.77332997,0.05793174,4921,0.00149744,0.00000000,0,0.00000202,6674,6735,149,0.00045318
946688868.87408412,0.08675763,4933,0.00217254,0.00000000,0,0.00000176,6735,6828,168,0.00045978
946688868.97316980,0.09264941,5010,0.00246768,0.00000000,0,0.00000192,6828,6879,161,0.00057200
946688869.07371438,0.04818022,4982,0.00159274,0.00000000,0,0.00000157,6879,6956,165,0.00049699
946688869.17315841,0.07697971,4960,0.00336384,0.00000000,0,0.00000230,6956,6888,150,0.00048576
946688869.27425814,0.06149181,4841,0.00144659,0.00000000,0,0.00000198,6888,6933,132,0.00051434
946688869.37738359,0.06950973,5122,0.00176774,0.00000000,0,0.00000205,6933,6934,151,0.00046083
946688869.47304606,0.06093219,4822,0.00137757,0.00000000,0,0.00000214,6934,6923,111,0.00116547
946688869.57276928,0.09776877,5084,0.00166374,0.00000000,0,0.00000227,6923,6936,128,0.00179862
946688869.67425764,0.08027478,4989,0.00196701,0.00000000,0,0.00000192,6936,6958,115,0.00074762
946688869.77350450,0.11365882,4971,0.00614566,0.00000000,0,0.00000195,6958,7040,123,0.00046992
946688869.87309289,0.10157920,5014,0.00140378,0.00000000,0,0.00000198,7040,7099,133,0.00058931
946688869.97225845,0.08680557,4974,0.00166518,0.00000000,0,0.00000195,7099,7180,131,0.00049334
946688870.07654965,0.14137155,4956,0.00137322,0.00000000,0,0.00000189,7180,7183,110,0.00045680
946688870.17251086,0.07761181,5010,0.00177635,0.00000000,0,0.00000214,7183,7190,133,0.00048266
946688870.27324665,0.05443462,4844,0.00145325,0.00000000,0,0.00000173,7190,7206,116,0.00156221
946688870.37305546,0.06425629,5086,0.00218618,0.00000000,0,0.00000205,7206,7269,123,0.00076176
946688870.47328103,0.06984957,4924,0.00152733,0.00000000,0,0.00000170,7269,7250,109,0.00045914
946688870.57312334,0.05859574,5032,0.00116118,0.00000000,0,0.00000189,7250,7311,115,0.00045888
946688870.67312205,0.06414458,4946,0.00142621,0.00000000,0,0.00000176,7311,7323,107,0.00058774
946688870.77314901,0.07511613,5031,0.00129552,0.00000000,0,0.00000182,7323,7381,121,0.00047280
946688870.87650633,0.09587488,4939,0.00366717,0.00000000,0,0.00000326,7381,7386,94,0.00044950
946688870.97606051,0.07851459,4918,0.00121226,0.00000000,0,0.00000189,7386,7376,97,0.00508922
946688871.07113171,0.05893088,5050,0.00339562,0.00000000,0,0.00000419,7376,7244,103,0.00061466
946688871.17309189,0.05491235,5015,0.00149725,0.00000000,0,0.00000218,7244,7252,104,0.00046451
946688871.27310228,0.06610867,4998,0.00254726,0.00000000,0,0.00000192,7252,7246,98,0.00046358
946688871.37320769,0.09080128,4898,0.00150298,0.00000000,0,0.00000189,7246,7236,112,0.00049043
946688871.47313845,0.06768038,4991,0.00116410,0.00000000,0,0.00000198,7236,7263,100,0.00046394
946688871.57313716,0.05550342,4875,0.00103882,0.00000000,0,0.00000186,7263,7306,105,0.00063430
946688871.67206466,0.05140954,5026,0.00152646,0.00000000,0,0.00000224,7306,7340,127,0.00063907
946688871.77307224,0.06784646,4950,0.00373974,0.00000000,0,0.00000189,7340,7376,93,0.00055331
946688871.87321866,0.08746058,4962,0.00100794,0.00000000,0,0.00000176,7376,7405,86,0.00049757
946688871.97226512,0.05364986,4961,0.00149085,0.00000000,0,0.00000157,7405,7410,112,0.00048781
946688872.07317555,0.04951584,4932,0.00104477,0.00000000,0,0.00000211,7410,7488,98,0.00076525
946688872.17311549,0.05434608,4993,0.00138378,0.00000000,0,0.00000218,7488,7449,97,0.00046493
946688872.27316737,0.05072352,4900,0.00165142,0.00000000,0,0.00000211,7449,7489,87,0.00047181
946688872.37312210,0.04818365,4982,0.00109616,0.00000000,0,0.00000221,7489,7554,105,0.00048224
946688872.47309852,0.07782915,4927,0.00128010,0.00000000,0,0.00000214,7554,7577,104,0.00058006
946688872.57325423,0.06494765,5021,0.00327597,0.00000000,0,0.00000221,7577,7385,96,0.00045677
946688872.67320871,0.05196118,4968,0.00083600,0.00000000,0,0.00000211,7385,7433,83,0.00047878
946688872.77309084,0.04951494,5055,0.00126387,0.00000000,0,0.00000202,7433,7433,95,0.00107715
946688872.87341619,0.07109472,4979,0.00133568,0.00000000,0,0.00000211,7433,7466,84,0.00045178
946688872.97323406,0.06371037,4969,0.00136896,0.00000000,0,0.00000214,7466,7504,80,0.00047763
946688873.07316411,0.07632947,4985,0.00931562,0.00000000,0,0.00000221,7504,7539,76,0.00050758
946688873.17305529,0.06305379,4932,0.00087754,0.00000000,0,0.00000243,7539,7581,83,0.00050061
946688873.27307916,0.04772374,4943,0.00090390,0.00000000,0,0.00000211,7581,7635,83,0.00046886
946688873.37304807,0.07049642,4953,0.00139590,0.00000000,0,0.00000189,7635,7619,99,0.00049363
946688873.47315133,0.08816461,4910,0.00144048,0.00000000,0,0.00000166,7619,7621,87,0.00054358
946688873.57306135,0.07361699,4926,0.00121690,0.00000000,0,0.00000179,7621,7677,86,0.00053392
946688873.67335641,0.05950282,4951,0.00114838,0.00000000,0,0.00000179,7677,7701,66,0.00051661
946688873.77328694,0.04272182,5007,0.00065648,0.00000000,0,0.00000218,7701,7739,64,0.00055766
946688873.87315273,0.07611661,4947,0.00087242,0.00000000,0,0.00000186,7739,7734,67,0.00047437
946688873.97334063,0.04976342,4965,0.00071984,0.00000000,0,0.00000211,7734,7779,73,0.00046138
946688874.07318068,0.04546512,4915,0.00133757,0.00000000,0,0.00000186,7779,7703,62,0.00045526
946688874.17307591,0.06019203,4999,0.00116253,0.00000000,0,0.00000186,7703,7762,84,0.00114320
946688874.27325726,0.04882326,4927,0.00183059,0.00000000,0,0.00000253,7762,7802,71,0.00057232
946688874.37323153,0.05050326,4952,0.00157475,0.00000000,0,0.00000230,7802,7835,56,0.00052570
946688874.47303677,0.05971053,5010,0.00103568,0.00000000,0,0.00000160,7835,7812,63,0.00048029
946688874.57313263,0.05573590,4933,0.00114813,0.00000000,0,0.00000173,7812,7820,66,0.00045376
946688874.67322695,0.04725110,4994,0.00100576,0.00000000,0,0.00000182,7820,7788,72,0.00046195
946688874.77319002,0.05023670,4981,0.00123315,0.00000000,0,0.00000342,7788,7814,81,0.00073139
946688874.87321627,0.06124384,5011,0.00087472,0.00000000,0,0.00000189,7814,7820,78,0.00046768
946688874.97339392,0.04277795,4960,0.00077846,0.00000000,0,0.00000182,7820,7843,77,0.00045523
946688875.07308388,0.03967299,4975,0.00082390,0.00000000,0,0.00000179,7843,7835,60,0.00095341
946688875.17321992,0.06030106,4950,0.00106867,0.00000000,0,0.00000173,7835,7853,82,0.00048662
946688875.27316451,0.04916435,4951,0.00091053,0.00000000,0,0.00000182,7853,7899,78,0.00052179
946688875.37305176,0.04797725,5021,0.00140400,0.00000000,0,0.00000221,7899,7820,68,0.00045731
946688875.47360170,0.05347283,4964,0.00111914,0.00000000,0,0.00000224,7820,7864,69,0.00046064
946688875.57318246,0.04444416,5004,0.00118512,0.00000000,0,0.00000419,7864,7878,76,0.00045578
946688875.67317033,0.05056547,4964,0.00122701,0.00000000,0,0.00000179,7878,7905,63,0.00046163
946688875.77318108,0.05455955,5034,0.00073734,0.00000000,0,0.00000198,7905,7921,60,0.00047578
946688875.87322128,0.11366182,4924,0.00180307,0.00000000,0,0.00000182,7921,7958,70,0.00045805
946688875.97358179,0.07019686,4786,0.00101677,0.00000000,0,0.00000211,7958,7957,78,0.00050064
946688876.07413828,0.04701792,5146,0.00113718,0.00000000,0,0.00000182,7957,7972,73,0.00189466
946688876.17307985,0.05822298,4956,0.00083226,0.00000000,0,0.00000173,7972,7989,72,0.00073280
946688876.27311265,0.05363933,5027,0.00069200,0.00000000,0,0.00000170,7989,8024,61,0.00046758
946688876.37321115,0.04766586,4944,0.00070832,0.00000000,0,0.00000221,8024,8053,64,0.00046029
946688876.47317934,0.06323578,4937,0.00287482,0.00000000,0,0.00000179,8053,8076,58,0.00050390
946688876.57300222,0.04805760,4998,0.00101606,0.00000000,0,0.00000214,8076,8090,80,0.00044746
946688876.67305017,0.04743389,4905,0.00108720,0.00000000,0,0.00000176,8090,8099,78,0.00047994
946688876.77304959,0.04622227,5024,0.00060099,0.00000000,0,0.00000192,8099,8096,51,0.00045722
946688876.87304151,0.07055206,4952,0.00096656,0.00000000,0,0.00000195,8096,8066,50,0.00052278
946688876.97339571,0.04248755,4983,0.00084499,0.00000000,0,0.00000195,8066,8103,59,0.00071533
946688877.07314849,0.04134269,4919,0.00092342,0.00000000,0,0.00000218,8103,8104,75,0.00191024
946688877.17306745,0.06300266,4981,0.00206192,0.00000000,0,0.00000186,8104,8041,77,0.00046922
946688877.27268946,0.05739251,4971,0.00087475,0.00000000,0,0.00000221,8041,8082,81,0.00062614
946688877.37323880,0.06156461,4941,0.00185536,0.00000000,0,0.00000202,8082,8131,80,0.00046490
946688877.47302628,0.08233066,4996,0.00109411,0.00000000,0,0.00000186,8131,8128,60,0.00046845
946688877.57316041,0.06469027,4858,0.00110454,0.00000000,0,0.00000192,8128,8154,66,0.00052221
946688877.67304933,0.05185843,5046,0.00136618,0.00000000,0,0.00000202,8154,8168,55,0.00045632
946688877.77312493,0.06614691,4905,0.00057914,0.00000000,0,0.00000221,8168,8192,54,0.00045933
946688877.87356603,0.06789462,5021,0.00074096,0.00000000,0,0.00000179,8192,8211,34,0.00046211
946688877.97339213,0.05875968,4950,0.00076838,0.00000000,0,0.00000298,8211,8214,57,0.00047363
946688878.07326472,0.05267677,4898,0.00063821,0.00000000,0,0.00000186,8214,8250,62,0.00051210
946688878.17310071,0.08342547,5039,0.00078624,0.00000000,0,0.00000218,8250,8259,58,0.00081443
946688878.27317715,0.07885066,4972,0.00106813,0.00000000,0,0.00000230,8259,8273,57,0.00048803
946688878.37307394,0.06614749,5026,0.00278365,0.00000000,0,0.00000275,8273,8277,50,0.00050797
946688878.47310948,0.09235907,4997,0.00074973,0.00000000,0,0.00000230,8277,8271,55,0.00052922
946688878.57313848,0.06739174,4875,0.00159824,0.00000000,0,0.00000214,8271,8302,52,0.00055555
946688878.67216086,0.07658253,4982,0.00058890,0.00000000,0,0.00000192,8302,8304,51,0.00048064
946688878.77299678,0.08055494,4939,0.00120032,0.00000000,0,0.00000330,8304,8308,50,0.00056832
946688878.87218380,0.09174326,4937,0.00108704,0.00000000,0,0.00000250,8308,8310,63,0.00047504
946688878.97178805,0.05947366,5031,0.00053347,0.00000000,0,0.00000173,8310,8297,40,0.00090557
946688879.07304299,0.13223555,4657,0.00116003,0.00000000,0,0.00000189,8297,8291,57,0.00047875
946688879.18052685,0.08502979,4773,0.00094435,0.00000000,0,0.00000205,8291,8292,63,0.00049859
946688879.27406132,0.07421581,5413,0.00075984,0.00000000,0,0.00000189,8292,8292,58,0.00047923
946688879.37300408,0.04418954,5080,0.00062611,0.00000000,0,0.00000182,8292,8321,47,0.00049296
946688879.47305739,0.08225830,4949,0.00086739,0.00000000,0,0.00000339,8321,8347,55,0.00047408
946688879.57336986,0.07313971,4984,0.00084829,0.00000000,0,0.00000182,8347,8332,57,0.00046378
946688879.67313087,0.05667782,4959,0.00112496,0.00000000,0,0.00000237,8332,8367,63,0.00043846
946688879.77316833,0.06711085,4945,0.00068474,0.00000000,0,0.00000230,8367,8387,58,0.00047616
946688879.87302625,0.08569981,5011,0.00234480,0.00000000,0,0.00000214,8387,8315,55,0.00464246
946688879.97319436,0.06516163,4927,0.00067078,0.00000000,0,0.00000173,8315,8338,54,0.00057571
946688880.07348561,0.08780016,4905,0.00047994,0.00000000,0,0.00000198,8338,8347,36,0.00150976
946688880.17415035,0.10253306,4987,0.00108826,0.00000000,0,0.00000189,8347,8376,54,0.00051584
946688880.27341580,0.08130467,4963,0.00072714,0.00000000,0,0.00000227,8376,8376,51,0.00047264
946688880.38081062,0.05228310,4945,0.00051418,0.00000000,0,0.00000195,8376,8412,50,0.00056624
946688880.47314298,0.07905485,4941,0.00159594,0.00000000,0,0.00000176,8412,8370,49,0.00099939
946688880.57300782,0.05806720,4998,0.00059571,0.00000000,0,0.00000227,8370,8400,57,0.00113578
946688880.67313302,0.04833338,4975,0.00059149,0.00000000,0,0.00000179,8400,8412,49,0.00046419
946688880.77314258,0.06403162,4981,0.00071722,0.00000000,0,0.00000179,8412,8414,58,0.00072544
946688880.87316275,0.09281056,4969,0.00059475,0.00000000,0,0.00000240,8414,8429,51,0.00081430
946688880.97458768,0.07571098,4957,0.00040170,0.00000000,0,0.00000253,8429,8458,37,0.00050557
946688881.07216942,0.05530320,4982,0.00158221,0.00000000,0,0.00000157,8458,8470,72,0.00046864
946688881.17306292,0.06380374,4886,0.00064266,0.00000000,0,0.00000214,8470,8461,45,0.00048074
946688881.27130628,0.06090301,5067,0.00132227,0.00000000,0,0.00000208,8461,8468,60,0.00045456
946688881.37313128,0.06197955,4962,0.00091862,0.00000000,0,0.00000218,8468,8492,59,0.00066490
946688881.47308898,0.06685888,5050,0.00188704,0.00000000,0,0.00000179,8492,8469,47,0.00045958
946688881.57309949,0.06005088,4947,0.00067923,0.00000000,0,0.00000186,8469,8482,60,0.00049418
946688881.67319143,0.06411402,4948,0.00105728,0.00000000,0,0.00000179,8482,8459,39,0.00045846
946688881.77302325,0.06469091,4991,0.00115270,0.00000000,0,0.00000211,8459,8456,50,0.00046534
946688881.87305379,0.07736854,4927,0.00049530,0.00000000,0,0.00000198,8456,8449,36,0.00046381
946688881.97303772,0.06413696,4976,0.00053107,0.00000000,0,0.00000195,8449,8469,40,0.00046381
946688882.07297945,0.07237091,4913,0.00045078,0.00000000,0,0.00000173,8469,8467,34,0.00047046
946688882.17337954,0.05726403,5029,0.00081235,0.00000000,0,0.00000205,8467,8495,52,0.00045744
946688882.27299058,0.05250922,4893,0.00057430,0.00000000,0,0.00000154,8495,8528,51,0.00086739
946688882.37297916,0.04760272,4967,0.00093174,0.00000000,0,0.00000256,8528,8552,45,0.00047190
946688882.47304010,0.07683760,4975,0.00076378,0.00000000,0,0.00000173,8552,8545,38,0.00045312
946688882.57306349,0.07118230,4924,0.00075709,0.00000000,0,0.00000227,8545,8503,38,0.00105549
946688882.67309570,0.08002368,5009,0.00051427,0.00000000,0,0.00000218,8503,8539,49,0.00047168
946688882.77315593,0.05649190,4880,0.00377302,0.00000000,0,0.00000240,8539,8018,37,0.00046627
